;Rooms;Price;Distance;Bathroom;Car;Landsize;Lattitude;Longtitude;Propertycount
9014;2;1880000.0;10.2;2.0;2.0;627.0;-37.86236;145.08787;3052.0
9015;4;2405000.0;10.2;2.0;2.0;604.0;-37.86513;145.07918999999995;3052.0
9016;3;1000000.0;9.5;1.0;1.0;723.0;-37.77222;144.85412;4502.0
9017;5;945000.0;9.5;2.0;1.0;570.0;-37.76848;144.86293999999995;4502.0
9018;1;290000.0;6.4;1.0;1.0;880.0;-37.86752;144.99668;2952.0
9019;3;1810000.0;7.9;2.0;2.0;400.0;-37.80511;145.08972;5682.0
9020;4;1593000.0;9.7;3.0;2.0;598.0;-37.78142;145.09226999999996;7809.0
9021;5;3100000.0;9.7;3.0;2.0;616.0;-37.80004;145.09869;7809.0
9022;5;930000.0;23.2;2.0;2.0;992.0;-37.84613;145.25606000000005;5030.0
9023;3;700000.0;23.2;2.0;1.0;509.0;-37.84823;145.26673;5030.0
9024;4;860000.0;23.2;3.0;2.0;304.0;-37.8543;145.25253;5030.0
9025;2;1470000.0;17.3;1.0;4.0;633.0;-37.98489;145.04116000000005;5366.0
9026;6;1660000.0;17.3;3.0;4.0;730.0;-37.98825;145.03226999999995;5366.0
9027;4;1600000.0;11.4;2.0;2.0;604.0;-37.92135;145.02917;6795.0
9028;4;1200000.0;11.4;2.0;2.0;293.0;-37.92594;145.03184;6795.0
9029;3;1185000.0;13.8;2.0;2.0;644.0;-37.92332;145.07483;10969.0
9030;4;1460000.0;13.8;1.0;2.0;722.0;-37.91311;145.06496;10969.0
9031;3;935000.0;13.8;2.0;2.0;244.0;-37.9203;145.08074;10969.0
9032;4;1620000.0;13.8;2.0;2.0;426.0;-37.91657;145.05534;10969.0
9033;4;1580000.0;13.8;2.0;2.0;604.0;-37.91327;145.07917;10969.0
9034;3;1315000.0;13.8;1.0;2.0;617.0;-37.92284;145.06423;10969.0
9035;2;767000.0;17.3;1.0;2.0;206.0;-37.97614;145.02014;2866.0
9036;5;2520000.0;17.3;3.0;2.0;947.0;-37.97956;145.02303;2866.0
9037;4;1695000.0;13.4;3.0;4.0;696.0;-37.81726;145.16061000000005;5713.0
9038;4;990000.0;13.4;2.0;1.0;296.0;-37.8054;145.15701;2867.0
9039;3;836000.0;27.0;2.0;2.0;407.0;-38.06257;145.1226;2887.0
9040;4;780000.0;25.0;2.0;2.0;820.0;-37.87393;145.28858;9704.0
9041;4;783000.0;25.0;1.0;3.0;730.0;-37.87377;145.28688;9704.0
9042;5;2020000.0;25.0;3.0;0.0;2735.0;-37.86625;145.26317;9704.0
9043;3;706500.0;25.0;2.0;3.0;723.0;-37.83883;145.28893;9704.0
9044;2;637000.0;16.1;1.0;1.0;318.0;-37.70688;145.11791000000005;1390.0
9045;3;1336000.0;10.5;2.0;1.0;249.0;-37.90597;145.00208;10579.0
9046;2;1400000.0;10.5;2.0;2.0;0.0;-37.90115;144.98776;10579.0
9047;3;1175000.0;10.5;1.0;3.0;284.0;-37.91155;145.00656999999995;10579.0
9048;3;1935000.0;10.5;2.0;1.0;385.0;-37.91068;145.00394;10579.0
9049;3;1950000.0;10.5;1.0;2.0;632.0;-37.91677;145.00372;10579.0
9050;4;2250000.0;10.5;2.0;1.0;512.0;-37.9031;144.9938;10579.0
9051;3;897000.0;10.5;1.0;1.0;164.0;-37.92109;145.00088;10579.0
9052;5;2000000.0;10.3;3.0;2.0;645.0;-37.91818;145.01513;6938.0
9053;3;1590000.0;5.2;2.0;1.0;322.0;-37.76316;144.97108;11918.0
9054;3;1435000.0;5.2;2.0;0.0;251.0;-37.77588;144.95736000000005;11918.0
9055;2;1315000.0;5.2;1.0;1.0;234.0;-37.77539;144.95576;11918.0
9056;2;730000.0;5.2;1.0;1.0;134.0;-37.76569;144.9656;11918.0
9057;2;700000.0;5.2;1.0;1.0;61.0;-37.766;144.96076000000005;11918.0
9058;3;1900000.0;5.2;2.0;3.0;372.0;-37.7649;144.96761999999995;11918.0
9059;2;920000.0;5.2;1.0;1.0;240.0;-37.75697;144.95543;11918.0
9060;2;765000.0;5.2;2.0;1.0;77.0;-37.7617;144.96406000000005;11918.0
9061;4;1400000.0;5.2;1.0;2.0;678.0;-37.75967;144.97214;11918.0
9062;2;740000.0;5.2;1.0;0.0;0.0;-37.76733;144.96079;11918.0
9063;2;570000.0;4.0;1.0;1.0;0.0;-37.7631;144.98138;5533.0
9064;2;1105000.0;4.0;1.0;2.0;173.0;-37.77524;144.97529;5533.0
9065;3;1200000.0;5.2;1.0;1.0;473.0;-37.7535;144.94643;7082.0
9066;4;1325000.0;5.2;1.0;0.0;465.0;-37.75569;144.95186;7082.0
9067;3;1160000.0;10.8;1.0;1.0;603.0;-37.77173;145.09581;4480.0
9068;3;1320000.0;10.8;1.0;3.0;902.0;-37.78006;145.10169;4480.0
9069;3;780000.0;12.1;1.0;1.0;546.0;-37.69388;145.06463;10175.0
9070;4;845000.0;10.4;3.0;2.0;94.0;-37.85213;145.10928;5678.0
9071;2;700000.0;10.4;1.0;1.0;251.0;-37.84738;145.11997;5678.0
9072;4;1032000.0;14.7;2.0;2.0;599.0;-37.848;145.14165;4048.0
9073;4;821000.0;14.8;2.0;2.0;638.0;-37.76189;144.78517;2674.0
9074;4;3050000.0;7.7;2.0;2.0;984.0;-37.84;145.07853;8920.0
9075;3;1171000.0;7.7;2.0;2.0;350.0;-37.8356;145.08005;8920.0
9076;3;2050000.0;8.4;2.0;3.0;779.0;-37.83271;145.08414;3265.0
9077;2;850000.0;8.4;1.0;1.0;116.0;-37.82012;145.08526;3265.0
9078;2;1501000.0;3.5;1.0;0.0;152.0;-37.78381;144.97608;3106.0
9079;3;1570000.0;10.1;2.0;2.0;602.0;-37.90248;145.05943;7822.0
9080;3;1275000.0;10.1;2.0;2.0;750.0;-37.90092;145.04924;7822.0
9081;3;1435000.0;10.1;2.0;2.0;430.0;-37.90008;145.06187;7822.0
9082;4;1455000.0;10.1;2.0;2.0;608.0;-37.89106;145.04675;7822.0
9083;2;620000.0;10.1;1.0;2.0;158.0;-37.89267;145.05473999999995;7822.0
9084;3;600000.0;14.8;1.0;3.0;406.0;-37.72484;144.74296;7719.0
9085;4;965000.0;31.2;1.0;3.0;1000.0;-38.07921;145.12761;1989.0
9086;2;529000.0;31.2;1.0;1.0;199.0;-38.07938;145.13227;1989.0
9087;3;881000.0;31.2;1.0;2.0;538.0;-38.07405;145.13211;1989.0
9088;4;845000.0;31.2;2.0;2.0;633.0;-38.0781;145.12429;1989.0
9089;2;650000.0;8.7;2.0;1.0;0.0;-37.88776;145.03364;2379.0
9090;2;350000.0;8.4;0.0;0.0;0.0;-37.88385;145.04785;608.0
9091;1;350000.0;7.8;1.0;1.0;0.0;-37.8681;145.02576000000005;6923.0
9092;2;665000.0;7.8;1.0;1.0;0.0;-37.86827;145.02113;6923.0
9093;3;1080000.0;11.7;1.0;1.0;588.0;-37.88246;145.10046;3582.0
9094;2;674000.0;11.7;1.0;1.0;218.0;-37.88093;145.10574;3582.0
9095;2;525000.0;27.0;1.0;1.0;506.0;-38.05304;145.1151;3906.0
9096;3;840000.0;27.0;2.0;2.0;534.0;-38.04683;145.1261;3906.0
9097;2;745000.0;17.9;1.0;2.0;359.0;-37.96342;145.06516000000005;9758.0
9098;3;1240000.0;17.9;1.0;4.0;605.0;-37.97161;145.07036000000005;9758.0
9099;2;850000.0;17.9;1.0;2.0;0.0;-37.96021;145.05938;9758.0
9100;3;1300000.0;16.7;1.0;2.0;725.0;-37.91865;145.14341000000005;5837.0
9101;2;700000.0;3.6;2.0;1.0;533.0;-37.79443;144.9995;2954.0
9102;3;880000.0;6.7;2.0;1.0;229.0;-37.74524;144.9754;11204.0
9103;4;1525000.0;6.7;2.0;2.0;604.0;-37.73975;144.9651;11204.0
9104;3;690000.0;6.7;1.0;1.0;64.0;-37.75535;144.96481;11204.0
9105;2;960000.0;6.7;1.0;3.0;398.0;-37.74966;144.9682;11204.0
9106;3;1600000.0;6.7;2.0;2.0;737.0;-37.75107;144.95112;11204.0
9107;3;1157000.0;6.7;1.0;1.0;480.0;-37.73894;144.95067;11204.0
9108;2;867000.0;6.7;1.0;1.0;208.0;-37.74373;144.95783;11204.0
9109;3;690000.0;6.7;1.0;2.0;479.0;-37.73251;144.98178;3445.0
9110;4;850000.0;6.7;2.0;2.0;300.0;-37.7296;144.97988;3445.0
9111;2;700000.0;6.7;1.0;1.0;303.0;-37.73285;144.97274;3445.0
9112;2;561000.0;2.0;2.0;2.0;3701.0;-37.80896;144.9911;4553.0
9113;2;1025000.0;2.0;2.0;1.0;108.0;-37.79531;144.9863;4553.0
9114;4;725000.0;20.6;2.0;3.0;854.0;-37.59908;144.93954;15510.0
9115;4;667000.0;20.6;2.0;2.0;480.0;-37.57201;144.90896999999995;15510.0
9116;3;877500.0;23.0;2.0;1.0;979.0;-37.7917;145.29665;11925.0
9117;3;678000.0;24.7;1.0;2.0;624.0;-37.97806;145.20432;10894.0
9118;3;595000.0;24.7;1.0;1.0;530.0;-37.96006;145.22093999999996;8322.0
9119;2;305000.0;24.7;1.0;1.0;141.0;-37.95431;145.20899;8322.0
9120;3;816000.0;22.2;2.0;2.0;533.0;-37.986;145.12035;3940.0
9121;4;2600000.0;12.4;4.0;2.0;1072.0;-37.79094;145.12733;9028.0
9122;3;1285000.0;12.4;1.0;2.0;645.0;-37.77969;145.14033;9028.0
9123;3;1360000.0;12.4;1.0;2.0;647.0;-37.79436;145.13869;9028.0
9124;5;1600000.0;12.4;2.0;2.0;757.0;-37.77536;145.13163;9028.0
9125;5;1370000.0;12.4;2.0;2.0;768.0;-37.77934000000001;145.11344;9028.0
9126;4;1760000.0;14.3;4.0;2.0;651.0;-37.78535;145.14536;10999.0
9127;4;1662000.0;14.3;2.0;2.0;785.0;-37.7738;145.16711999999995;10999.0
9128;3;545000.0;28.8;1.0;1.0;700.0;-37.99095;145.2316;3533.0
9129;2;750000.0;8.9;1.0;1.0;112.0;-37.76689;145.05206;1651.0
9130;2;716000.0;7.2;1.0;1.0;0.0;-37.89438;145.00851;4898.0
9131;2;975000.0;7.2;1.0;1.0;1764.0;-37.8879;145.01198;4898.0
9132;4;975000.0;18.0;1.0;2.0;1005.0;-37.71119;145.15333;6990.0
9133;3;842000.0;18.0;1.0;1.0;960.0;-37.709;145.14131;6990.0
9134;2;480000.0;7.2;1.0;1.0;1210.0;-37.8785;144.99316000000005;8989.0
9135;2;696750.0;7.2;1.0;1.0;0.0;-37.88094;144.99471;8989.0
9136;1;420000.0;7.2;1.0;1.0;1192.0;-37.88306;144.9841;8989.0
9137;2;695500.0;7.2;1.0;1.0;887.0;-37.88349;144.98699;8989.0
9138;3;540000.0;19.6;1.0;4.0;699.0;-37.65105;145.04613;10926.0
9139;3;620000.0;19.6;1.0;2.0;606.0;-37.64954;145.03648;10926.0
9140;4;598000.0;19.6;2.0;3.0;558.0;-37.64262;145.0407;10926.0
9141;4;650000.0;19.6;2.0;2.0;469.0;-37.6248;145.01032;10926.0
9142;2;762000.0;7.5;1.0;1.0;195.0;-37.74125;144.89502;9264.0
9143;3;1025000.0;7.5;2.0;2.0;203.0;-37.75582;144.91061000000005;9264.0
9144;4;1360000.0;7.5;2.0;1.0;267.0;-37.75472;144.92723;9264.0
9145;3;900000.0;7.5;1.0;1.0;324.0;-37.7525;144.90417;9264.0
9146;3;1320000.0;7.5;2.0;1.0;276.0;-37.75126;144.89558;9264.0
9147;3;786000.0;7.5;2.0;1.0;138.0;-37.75284;144.90975;9264.0
9148;5;2210000.0;7.5;3.0;2.0;590.0;-37.75511;144.90935;9264.0
9149;3;1200000.0;5.7;1.0;2.0;440.0;-37.77558;145.02451000000005;2970.0
9150;3;700000.0;13.1;2.0;2.0;400.0;-37.71693;144.96527;5070.0
9151;3;712000.0;13.1;1.0;2.0;603.0;-37.70037;144.97007;5070.0
9152;3;775000.0;13.1;1.0;2.0;621.0;-37.71193;144.974;5070.0
9153;4;821000.0;13.1;1.0;1.0;687.0;-37.71881;144.96527;5070.0
9154;3;663500.0;24.8;1.0;2.0;736.0;-37.88909;145.26935;10788.0
9155;3;805000.0;24.8;1.0;2.0;1008.0;-37.89879000000001;145.28866000000005;10788.0
9156;4;1290000.0;3.4;2.0;0.0;202.0;-37.78358;144.92927;3593.0
9157;4;2268000.0;3.4;2.0;2.0;616.0;-37.78474;144.9322;3593.0
9158;2;270000.0;5.1;1.0;1.0;0.0;-37.78895;144.89014;7570.0
9159;3;605000.0;5.1;1.0;2.0;4096.0;-37.8021;144.9075;7570.0
9160;3;764000.0;15.4;2.0;1.0;258.0;-37.83592;145.16818999999995;4385.0
9161;3;700000.0;38.0;1.0;2.0;593.0;-38.15517;145.12705;17055.0
9162;3;452000.0;36.9;1.0;0.0;624.0;-38.1187;145.14973;2500.0
9163;3;1890000.0;7.3;1.0;2.0;554.0;-37.84949;145.07726;10412.0
9164;4;1750000.0;16.7;1.0;2.0;655.0;-37.87173;145.15267;15321.0
9165;2;1100000.0;16.7;1.0;1.0;258.0;-37.88245;145.15982;15321.0
9166;4;750000.0;11.2;2.0;3.0;659.0;-37.70619;144.92916;8870.0
9167;3;695000.0;11.2;1.0;2.0;649.0;-37.69777;144.91952;8870.0
9168;3;817000.0;16.1;2.0;1.0;610.0;-37.71437;145.10112;8524.0
9169;3;760000.0;16.1;1.0;3.0;570.0;-37.70817;145.10028;8524.0
9170;3;680000.0;20.4;2.0;1.0;650.0;-37.64049;144.8846;4864.0
9171;5;1170000.0;20.4;3.0;5.0;1750.0;-37.65439;144.89113;4864.0
9172;5;830000.0;20.4;4.0;5.0;602.0;-37.65039;144.89948;4864.0
9173;3;731000.0;11.2;1.0;2.0;608.0;-37.70527;144.95084;2606.0
9174;3;827000.0;11.2;1.0;2.0;676.0;-37.70328;144.94161;2606.0
9175;3;627000.0;11.2;2.0;2.0;0.0;-37.70903;144.93995;2606.0
9176;3;680000.0;32.3;1.0;2.0;795.0;-38.00533;145.26907;3728.0
9177;3;690000.0;5.3;1.0;1.0;1396.0;-37.81415;145.03082;11308.0
9178;2;1022000.0;5.3;1.0;1.0;2267.0;-37.82193;145.01748999999995;11308.0
9179;5;5510000.0;5.3;2.0;5.0;820.0;-37.83031;145.02973;11308.0
9180;4;3335000.0;5.3;2.0;2.0;371.0;-37.81474;145.02608999999995;11308.0
9181;1;560000.0;5.3;1.0;1.0;0.0;-37.82694;145.03094;11308.0
9182;3;970000.0;5.3;2.0;2.0;0.0;-37.83;145.04186;11308.0
9183;2;1790000.0;5.3;2.0;2.0;460.0;-37.83432;145.04152;11308.0
9184;2;805000.0;5.3;1.0;1.0;0.0;-37.82258;145.0193;11308.0
9185;3;1875000.0;6.2;2.0;1.0;282.0;-37.82911;145.04531;6482.0
9186;4;2320000.0;6.2;2.0;2.0;528.0;-37.83539;145.0431;6482.0
9187;3;1465000.0;6.2;2.0;2.0;265.0;-37.84506;145.05246;6482.0
9188;3;701000.0;21.3;2.0;2.0;173.0;-37.8327;145.2348;3794.0
9189;3;850000.0;21.3;1.0;2.0;797.0;-37.83058;145.23071000000004;3794.0
9190;3;885000.0;8.8;1.0;1.0;592.0;-37.73736;145.05603;2947.0
9191;3;1190000.0;16.0;1.0;1.0;635.0;-37.94654;145.04863;4794.0
9192;3;485000.0;18.0;2.0;1.0;453.0;-37.68811;144.74999;5556.0
9193;3;530000.0;18.4;2.0;2.0;530.0;-37.86515;144.66671000000005;13830.0
9194;3;515000.0;18.4;1.0;2.0;565.0;-37.86852;144.68039;13830.0
9195;4;1305000.0;18.4;2.0;0.0;4606.0;-37.84931;144.6942;13830.0
9196;3;555500.0;18.4;2.0;1.0;557.0;-37.87498;144.69617;13830.0
9197;4;1350000.0;7.8;1.0;2.0;587.0;-37.76737;145.03943999999996;5549.0
9198;3;910000.0;7.8;2.0;1.0;0.0;-37.75822;145.05056000000005;5549.0
9199;3;1300000.0;7.8;2.0;2.0;334.0;-37.76538;145.04963999999995;5549.0
9200;3;2525000.0;7.8;2.0;1.0;805.0;-37.7714;145.05963;1554.0
9201;2;535000.0;7.8;1.0;1.0;0.0;-37.77127;145.0499;1554.0
9202;3;580000.0;15.5;1.0;4.0;677.0;-37.72188;144.81489;3656.0
9203;3;670000.0;10.4;1.0;2.0;647.0;-37.72544;144.85259;1119.0
9204;3;855000.0;3.4;2.0;1.0;68.0;-37.79554;144.91679;5263.0
9205;2;990000.0;3.4;1.0;0.0;165.0;-37.7902;144.93192;5263.0
9206;2;630000.0;5.4;1.0;1.0;1037.0;-37.80897;145.04759;10331.0
9207;2;942000.0;5.4;1.0;1.0;0.0;-37.81439;145.04237;10331.0
9208;2;912500.0;5.4;1.0;2.0;239.0;-37.8008;145.04336;10331.0
9209;1;515000.0;5.4;1.0;1.0;0.0;-37.80468;145.03614;10331.0
9210;2;672000.0;5.4;1.0;1.0;710.0;-37.8055;145.03799999999995;10331.0
9211;4;2162000.0;7.3;2.0;3.0;794.0;-37.79172;145.05863;2671.0
9212;3;2260000.0;7.3;2.0;4.0;753.0;-37.79017;145.06381000000005;2671.0
9213;4;745000.0;25.2;2.0;1.0;624.0;-37.9887;145.16158;8459.0
9214;4;800001.0;12.1;1.0;2.0;467.0;-37.7126;145.02996000000005;1414.0
9215;3;1180000.0;6.4;1.0;1.0;335.0;-37.80742;144.88297;1808.0
9216;3;521000.0;16.3;1.0;2.0;589.0;-37.67056;145.03698;8279.0
9217;2;910000.0;5.9;1.0;2.0;195.0;-37.86916;145.03565;4675.0
9218;3;4900000.0;5.9;4.0;2.0;950.0;-37.85905;145.03229;4675.0
9219;2;592000.0;5.9;1.0;1.0;0.0;-37.86824;145.03503999999995;4675.0
9220;1;455000.0;5.9;1.0;1.0;1112.0;-37.86561;145.03602;4675.0
9221;3;2265000.0;8.4;2.0;2.0;531.0;-37.86749;145.05122;8801.0
9222;3;1780000.0;8.4;2.0;2.0;580.0;-37.8683;145.03909;8801.0
9223;2;585000.0;4.3;2.0;2.0;37000.0;-37.77518;144.89254;4918.0
9224;4;1085000.0;4.3;2.0;2.0;238.0;-37.7833;144.89717;4918.0
9225;4;1680000.0;11.4;2.0;2.0;568.0;-37.90688;145.02827;2397.0
9226;4;400000.0;31.7;2.0;2.0;643.0;-37.68834;144.56803;3600.0
9227;4;355000.0;29.8;2.0;1.0;766.0;-37.69791;144.5807;4718.0
9228;5;355000.0;31.7;2.0;2.0;666.0;-37.67523;144.55833;6065.0
9229;3;815000.0;20.0;3.0;2.0;93.0;-37.97917;145.07573;6162.0
9230;2;800000.0;20.0;1.0;1.0;0.0;-37.98937;145.06723;6162.0
9231;3;885000.0;20.0;1.0;2.0;530.0;-37.97584000000001;145.08106999999995;6162.0
9232;3;2010000.0;3.0;1.0;0.0;207.0;-37.85356;144.96415;2019.0
9233;6;5600000.0;3.0;4.0;2.0;472.0;-37.85231;144.96373;2019.0
9234;3;1850000.0;3.0;2.0;1.0;321.0;-37.85411;144.96409;2019.0
9235;3;663500.0;17.9;2.0;1.0;991.0;-37.65887;145.06253999999996;10529.0
9236;4;732000.0;17.9;2.0;1.0;808.0;-37.67348;145.06982;10529.0
9237;4;720000.0;17.9;2.0;3.0;649.0;-37.67681;145.06413999999995;10529.0
9238;3;556500.0;17.9;1.0;2.0;526.0;-37.67561;145.05641;10529.0
9239;3;569000.0;16.2;1.0;2.0;280.0;-37.73103;145.13404;3891.0
9240;3;1850000.0;6.2;2.0;2.0;596.0;-37.76086;144.90497;6232.0
9241;2;1090000.0;6.2;1.0;0.0;233.0;-37.76919;144.91186000000005;6232.0
9242;2;760000.0;6.2;1.0;0.0;251.0;-37.76856;144.90577;6232.0
9243;3;1090500.0;14.3;2.0;2.0;347.0;-37.94274;145.05783;2555.0
9244;5;872000.0;26.5;2.0;2.0;1254.0;-37.79026;145.33738;8280.0
9245;3;730000.0;26.5;2.0;2.0;947.0;-37.76517;145.3298;8280.0
9246;1;519000.0;21.5;1.0;1.0;0.0;-38.00508;145.08189;3650.0
9247;4;1170000.0;21.5;2.0;2.0;312.0;-38.002;145.08916000000005;3650.0
9248;2;720000.0;14.2;1.0;1.0;198.0;-37.87135;145.14334;13366.0
9249;2;572000.0;14.2;1.0;1.0;173.0;-37.87142;145.14503;13366.0
9250;3;1640000.0;14.2;1.0;2.0;911.0;-37.86906;145.14394;13366.0
9251;3;1011000.0;14.2;2.0;2.0;297.0;-37.8605;145.12853;13366.0
9252;5;1450000.0;14.2;2.0;2.0;728.0;-37.88409;145.12368999999995;13366.0
9253;3;880000.0;18.8;2.0;2.0;705.0;-37.92266;145.16733;7113.0
9254;3;1256000.0;10.1;2.0;2.0;335.0;-37.90423;145.06168;4442.0
9255;1;330000.0;10.1;1.0;1.0;0.0;-37.89166;145.06718;4442.0
9256;2;670000.0;10.1;1.0;2.0;0.0;-37.89814000000001;145.07455;4442.0
9257;2;602000.0;10.1;1.0;1.0;1166.0;-37.88674;145.07234;4442.0
9258;4;1337000.0;10.4;2.0;2.0;650.0;-37.74103;144.88496;2291.0
9259;2;970000.0;1.8;1.0;0.0;102.0;-37.79489;144.94207;6821.0
9260;3;1232000.0;5.3;1.0;1.0;352.0;-37.76708;144.99624;11364.0
9261;4;950000.0;15.4;2.0;2.0;338.0;-37.81065;145.17309;4973.0
9262;2;460000.0;11.2;1.0;1.0;106.0;-37.72326;144.91681;2651.0
9263;4;1138000.0;11.2;2.0;2.0;697.0;-37.72001;144.91683;2651.0
9264;4;1410000.0;12.3;2.0;2.0;568.0;-37.9054;145.08669;3224.0
9265;3;1245000.0;12.3;1.0;1.0;545.0;-37.90626;145.08653;3224.0
9266;2;1114000.0;12.3;1.0;1.0;703.0;-37.90241;145.12378;2547.0
9267;3;740000.0;12.3;1.0;1.0;211.0;-37.89941;145.11523;2547.0
9268;4;1120000.0;15.5;2.0;2.0;564.0;-37.93543;145.08408;3692.0
9269;3;945000.0;15.5;1.0;2.0;640.0;-37.93646;145.08728;3692.0
9270;1;280000.0;11.4;1.0;1.0;821.0;-37.90296;145.04637;3578.0
9271;2;485000.0;11.4;1.0;1.0;0.0;-37.90335;145.03718;3578.0
9272;3;1315000.0;21.5;2.0;2.0;627.0;-37.99544;145.08727;5087.0
9273;3;1770000.0;1.8;2.0;1.0;2431.0;-37.78212;144.95755;2309.0
9274;3;630000.0;8.5;1.0;1.0;365.0;-37.72737;144.94593;7485.0
9275;3;1725000.0;3.5;2.0;2.0;0.0;-37.8429;144.94487;8648.0
9276;3;1325000.0;3.5;2.0;2.0;133.0;-37.83522;144.93471;8648.0
9277;2;625000.0;3.5;1.0;1.0;6830.0;-37.84432;144.94371999999996;8648.0
9278;2;665000.0;3.5;2.0;1.0;1472.0;-37.84096;144.93791000000004;8648.0
9279;3;1400000.0;4.6;2.0;0.0;145.0;-37.84957;144.9889;7717.0
9280;3;850000.0;8.4;1.0;2.0;485.0;-37.7383;145.02348999999995;14577.0
9281;5;1400000.0;8.4;2.0;2.0;558.0;-37.73472;144.99658;14577.0
9282;3;930000.0;8.4;1.0;0.0;357.0;-37.7377;144.98781;14577.0
9283;4;830000.0;8.4;1.0;2.0;540.0;-37.73935;145.01516999999996;14577.0
9284;3;881000.0;8.4;1.0;2.0;470.0;-37.73912;145.01298;14577.0
9285;3;660000.0;8.4;1.0;1.0;234.0;-37.73506;145.03169;14577.0
9286;3;945000.0;8.4;1.0;2.0;349.0;-37.74946;145.00875;14577.0
9287;3;1210000.0;8.4;2.0;2.0;515.0;-37.74794;144.99111000000005;14577.0
9288;3;970000.0;8.4;1.0;1.0;345.0;-37.74818;144.99825;14577.0
9289;2;465000.0;8.4;1.0;1.0;163.0;-37.73311;145.03552;14577.0
9290;3;725000.0;8.4;1.0;2.0;590.0;-37.73314;145.03437;14577.0
9291;3;990000.0;8.4;1.0;1.0;545.0;-37.74258;144.99309;14577.0
9292;3;972500.0;8.4;1.0;1.0;448.0;-37.73443;145.00201;14577.0
9293;3;955000.0;8.4;1.0;1.0;263.0;-37.74739;145.00933999999995;14577.0
9294;3;1900000.0;3.5;1.0;0.0;204.0;-37.78251;144.96817;1008.0
9295;4;1100000.0;12.0;2.0;2.0;665.0;-37.72787;144.99423000000004;21650.0
9296;5;1266000.0;12.0;2.0;2.0;601.0;-37.7296;145.00714;21650.0
9297;3;1040000.0;12.0;2.0;1.0;461.0;-37.72499000000001;145.00038;21650.0
9298;2;888000.0;12.0;1.0;2.0;649.0;-37.71086;145.01629;21650.0
9299;2;521000.0;12.0;1.0;1.0;0.0;-37.7106;145.00177;21650.0
9300;3;857700.0;12.0;1.0;1.0;325.0;-37.72589;144.99681;21650.0
9301;3;642500.0;12.0;2.0;2.0;160.0;-37.71064000000001;145.01067;21650.0
9302;3;1676000.0;2.4;1.0;1.0;294.0;-37.8239;145.0022;14949.0
9303;4;1400000.0;2.4;1.0;0.0;244.0;-37.82503;144.99967;14949.0
9304;3;1301000.0;2.4;1.0;1.0;163.0;-37.82434;145.00489;14949.0
9305;2;575000.0;2.4;1.0;1.0;407.0;-37.82046;144.99398;14949.0
9306;3;766000.0;19.9;1.0;2.0;327.0;-37.80905;145.23533999999995;7785.0
9307;4;910000.0;21.3;1.0;2.0;669.0;-37.81656;145.24247;4407.0
9308;4;1200000.0;21.3;1.0;1.0;833.0;-37.81186;145.25419;4407.0
9309;2;675000.0;8.9;1.0;1.0;247.0;-37.74427;145.06293;3540.0
9310;3;622000.0;23.5;1.0;1.0;372.0;-37.91655;145.26933;11667.0
9311;3;425000.0;20.6;2.0;2.0;255.0;-37.63382;144.92774;5833.0
9312;4;2300000.0;15.2;2.0;2.0;604.0;-37.95326;145.01779;4497.0
9313;3;1710000.0;15.2;2.0;0.0;398.0;-37.94785;145.01467;4497.0
9314;4;2221000.0;15.2;2.0;2.0;381.0;-37.95372;145.00608;4497.0
9315;3;515000.0;15.5;1.0;2.0;531.0;-37.87793;144.75626;1793.0
9316;3;540000.0;35.4;1.0;2.0;648.0;-38.11014;145.14336;8077.0
9317;3;1360000.0;11.0;2.0;6.0;663.0;-37.8642;144.84257;852.0
9318;3;1180000.0;5.1;1.0;0.0;198.0;-37.80779;144.88887;2417.0
9319;3;790000.0;6.2;2.0;2.0;334.0;-37.83137;144.86731;984.0
9320;2;805000.0;1.9;2.0;2.0;0.0;-37.83715;144.96716999999995;5943.0
9321;2;530000.0;1.9;1.0;1.0;1646.0;-37.83406;144.97131000000005;5943.0
9322;4;915000.0;20.5;3.0;2.0;624.0;-37.63485;145.07272;7969.0
9323;3;644000.0;20.5;2.0;4.0;492.0;-37.64215;145.08584;7969.0
9324;5;905000.0;20.5;5.0;3.0;700.0;-37.6236;145.10629;7969.0
9325;2;800000.0;2.7;2.0;1.0;0.0;-37.84712;144.99967;14887.0
9326;2;2210000.0;2.7;2.0;1.0;187.0;-37.83554;144.97956000000005;14887.0
9327;3;1400000.0;2.7;1.0;1.0;136.0;-37.84497;144.99781000000004;14887.0
9328;3;805000.0;2.7;1.0;1.0;0.0;-37.83849;144.99948;14887.0
9329;3;2400000.0;2.7;2.0;1.0;0.0;-37.8369;144.98514;14887.0
9330;2;535000.0;2.7;1.0;1.0;0.0;-37.84468;145.00368;14887.0
9331;1;422000.0;0.7;1.0;1.0;63.0;-37.83014;144.96967;8400.0
9332;2;590000.0;0.7;2.0;1.0;0.0;-37.82586;144.957;8400.0
9333;2;586500.0;5.0;1.0;1.0;3093.0;-37.86506;144.97777;13240.0
9334;1;451000.0;5.0;1.0;1.0;0.0;-37.85705;144.98699;13240.0
9335;5;1780000.0;8.2;3.0;6.0;699.0;-37.7377;144.91896;3284.0
9336;2;790000.0;8.2;2.0;1.0;213.0;-37.73519;144.92373999999995;3284.0
9337;3;455000.0;31.7;2.0;2.0;690.0;-37.57456;144.71548;14092.0
